what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1361638410250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638412312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638418578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638424734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638960046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638960515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361638980500
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20100526-0800,"org.eclipse.team.cvs.ssh2",1361639026531
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1361639059640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361639106312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361639159578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361639752578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1361639752640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361639881484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361640094921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1361640094937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1361640094937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361640106359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361640134718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1361640134734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1361640134734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361640436125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361641648750
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1361641654250
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1361641681000
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1361641681187
opened,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1361641683703
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1361641683937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.quickStartAction",1361641684046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1361641700343
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1361641700515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361641742703
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1361641750765
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1361641751484
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1361641751640
started,bundle,org.eclipse.pde.build,3.6.1.R36x_v20100823,"org.eclipse.pde.build",1361641752703
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1361641752765
started,bundle,org.eclipse.equinox.p2.director.app,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.director.app",1361641839671
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1361641839703
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1361641839718
started,bundle,org.eclipse.emf.ant,2.6.1.v20100905-1631,"org.eclipse.emf.ant",1361641839734
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1361641839796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361642397328
failed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1361642397406
activated,perspective,,,"Perso",1361642401125
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1361642406921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361642502984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361642543750
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1361642543859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1361642550015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361642877265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643346703
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1361643356671
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1361643356937
started,bundle,org.eclipse.equinox.http.servlet,1.1.0.v20100503,"org.eclipse.equinox.http.servlet",1361643357109
started,bundle,org.eclipse.equinox.http.registry,1.1.0.v20100503,"org.eclipse.equinox.http.registry",1361643357609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.helpContents",1361643357796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643357937
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1361643358750
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20100421,"org.eclipse.equinox.jsp.jasper",1361643358781
started,bundle,org.eclipse.help.webapp,3.5.2.r36_r20100816,"org.eclipse.help.webapp",1361643362687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643416390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643429000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643458515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.aboutAction",1361643458578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361643927265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361644959578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645260265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645301312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1361645321843
